date,open,high,low,close,volume,ticker
2015-05-28,29.470221192301462,29.49033504010866,29.300365238124932,29.452341079711914,122933200,AAPL
2015-05-29,29.329414816235555,29.37858426889238,29.03216436527658,29.117094039916992,203538000,AAPL
2015-06-01,29.11709171030462,29.36517268875821,29.065688526742438,29.175199508666992,128451200,AAPL
2015-06-02,29.023228916733252,29.202026634245364,28.902542418325194,29.04557991027832,134670400,AAPL
2015-06-03,29.202032630617,29.264611333053786,29.03217322947415,29.081342697143555,123934000,AAPL
2015-06-04,28.96064558494527,29.184141843439722,28.810903500987855,28.911476135253906,153800400,AAPL
2015-06-05,28.942771302527778,28.98523614583699,28.68798565295545,28.752798080444336,142507200,AAPL
2015-06-08,28.808664254815543,28.877950954532867,28.346028806818655,28.562820434570312,210699200,AAPL
2015-06-09,28.31698383114641,28.625409852415125,28.07560909489732,28.477901458740234,224301600,AAPL
2015-06-10,28.589646987016224,28.907011331555527,28.574002313838697,28.8042049407959,156349200,AAPL
2015-06-11,28.871247590572576,29.09474386884714,28.714800877836893,28.7393856048584,141563600,AAPL
2015-06-12,28.64999095175799,28.681280297028987,28.408614540974767,28.42202377319336,147544800,AAPL
2015-06-15,28.18288111006913,28.437666737767664,28.09571769560075,28.366147994995117,175955600,AAPL
2015-06-16,28.390736517876093,28.5740034273007,28.243229837188753,28.518129348754883,125976400,AAPL
2015-06-17,28.544948361176896,28.580706883320556,28.325921231909106,28.451080322265625,131672400,AAPL
2015-06-18,28.435430619491505,28.67680529040624,28.433195179396215,28.58070182800293,141628800,AAPL
2015-06-19,28.542714917795315,28.567299649488653,28.24993528326398,28.294633865356445,218867600,AAPL
2015-06-22,28.493544589825905,28.6209374205797,28.401911987774287,28.52036476135254,136157200,AAPL
2015-06-23,28.49130807342398,28.520361977552458,28.357208934021436,28.39073371887207,121075600,AAPL
2015-06-24,28.430965482373335,29.009821813817823,28.41085163287626,28.632112503051758,221123600,AAPL
2015-06-25,28.799728367205564,28.875716277578956,28.495773315429688,28.495773315429688,127752400,AAPL
2015-06-26,28.53377170066112,28.6052904471744,28.27451688397852,28.328155517578125,176267200,AAPL
2015-06-29,28.039838959008318,28.265570646038608,27.820813591710092,27.831987380981445,196645600,AAPL
2015-06-30,28.06442761771925,28.18735125292746,27.905745464631284,28.033138275146484,177482800,AAPL
2015-07-01,28.361683443636746,28.37062350108356,28.158300973290338,28.294633865356445,120955200,AAPL
2015-07-02,28.25663754537902,28.314747061370124,28.10912916751118,28.258872985839844,108844000,AAPL
2015-07-06,27.92362269788282,28.211933071992203,27.9035071482216,28.1605281829834,112241600,AAPL
2015-07-07,28.13594804225212,28.19405755556789,27.66213528971851,28.091249465942383,187787200,AAPL
2015-07-08,27.820824511995188,27.85658303889699,27.387241076747,27.393945693969727,243046400,AAPL
2015-07-09,27.680011121013997,27.726945130422326,26.645224063736375,26.835195541381836,314380000,AAPL
2015-07-10,27.253135750300856,27.68001273996736,27.08998272269413,27.55261993408203,245418000,AAPL
2015-07-13,27.94374137892242,28.106894423880103,27.785059214725994,28.084545135498047,165762000,AAPL
2015-07-14,28.169477283452373,28.24323148065857,27.9459809562639,28.073373794555664,127072400,AAPL
2015-07-15,28.09795590249705,28.417555688730346,28.066666556024543,28.343801498413086,134596800,AAPL
2015-07-16,28.549414731017865,28.7349187604003,28.462251317004103,28.721506118774414,144889600,AAPL
2015-07-17,28.848902732261653,28.969589233398438,28.676809626865467,28.969589233398438,184658800,AAPL
2015-07-20,29.27130364392064,29.7182961364166,29.210958702554702,29.51715087890625,235600800,AAPL
2015-07-21,29.691488736604715,29.707131706321537,29.12604329582254,29.222145080566406,307025600,AAPL
2015-07-22,27.26431227874709,28.04878474384317,27.26431227874709,27.9862060546875,461802400,AAPL
2015-07-23,28.205230119312716,28.404141673972873,27.950444494126867,27.972795486450195,203998000,AAPL
2015-07-24,28.008557586485367,28.102425627737915,27.691193234550635,27.82529067993164,168649200,AAPL
2015-07-27,27.510155519184096,27.62637453642065,27.29336556595134,27.438636779785156,177822000,AAPL
2015-07-28,27.57497787475586,27.69343236753013,27.38947720806395,27.57497787475586,134472400,AAPL
2015-07-29,27.52356845240416,27.60179181286985,27.32689062592886,27.487808227539062,148046800,AAPL
2015-07-30,27.33806957344473,27.39394365299356,27.201736682934268,27.349245071411133,134513200,AAPL
2015-07-31,27.400640081528273,27.4095801362015,27.022932576145575,27.110095977783203,171540000,AAPL
2015-08-03,27.15479960021046,27.39394056552106,26.265283603784972,26.470901489257812,279904000,AAPL
2015-08-04,26.242937774501584,26.305516471968875,25.310958519060243,25.621618270874023,496554400,AAPL
2015-08-05,25.243900829436356,26.247400222579298,25.05392935740774,25.791467666625977,397250400,AAPL
2015-08-06,26.03618659357803,26.155175530086538,25.62084723889108,25.847599029541016,211612000,AAPL
2015-08-07,25.724110115468903,26.09903781754664,25.706149076207232,25.93514633178711,154681600,AAPL
2015-08-10,26.161907196752338,26.938704381143143,26.161907196752338,26.878087997436523,219806400,AAPL
2015-08-11,26.449274676869475,26.532343215010112,25.443480262096237,25.479400634765625,388331200,AAPL
2015-08-12,25.2638809102027,25.912708789014243,24.61280747215082,25.872297286987305,404870000,AAPL
2015-08-13,26.05189700816098,26.13271998945845,25.71513515704131,25.85208511352539,194143200,AAPL
2015-08-14,25.665744612966623,26.11251488140785,25.596147707869093,26.033937454223633,171718000,AAPL
2015-08-17,26.051895277798344,26.413353111020903,25.930660813904513,26.3033447265625,163538800,AAPL
2015-08-18,26.1394587685389,26.36621226099731,26.045165847545757,26.155174255371094,138242800,AAPL
2015-08-19,26.065366702875668,26.1596596092665,25.74656589772991,25.820653915405273,193146000,AAPL
2015-08-20,25.611861719870426,25.67247809939404,25.061816335505785,25.290815353393555,274006400,AAPL
2015-08-21,24.792415043978203,25.12244203191726,23.719267227999406,23.74396324157715,513102000,AAPL
2015-08-24,21.299066282542274,24.426461573215043,20.654727956824967,23.151256561279297,648825200,AAPL
2015-08-25,24.945077073193595,24.945077073193595,23.23657153175285,23.29045295715332,414406400,AAPL
2015-08-26,24.042554013099515,24.67117691823367,23.584559331565895,24.62627601623535,387098400,AAPL
2015-08-27,25.19651971566308,25.423271437511183,24.70035580162839,25.351428985595703,338464400,AAPL
2015-08-28,25.183052168971024,25.43899105254729,25.04161280052923,25.43450164794922,212657600,AAPL
2015-08-31,25.151622075115288,25.712891876712465,25.14488711155364,25.315513610839844,224917200,AAPL
2015-09-01,24.72955252785661,25.117950345600565,24.103175104002545,24.183998107910156,307383600,AAPL
2015-09-02,24.747511731864307,25.221221923828125,24.500551620072176,25.221221923828125,247555200,AAPL
2015-09-03,25.254895903691754,25.320003407227208,24.704852174762614,24.778940200805664,212935600,AAPL
2015-09-04,24.464632968133223,24.79690379370948,24.361359510840074,24.531984329223633,199985200,AAPL
2015-09-08,25.08876886663511,25.27061979755321,24.7677223598273,25.214492797851562,219374400,AAPL
2015-09-09,25.540017281584237,25.598388097978518,24.644229594036617,24.729543685913086,340043200,AAPL
2015-09-10,24.756488740759696,25.432258091115777,24.67342190271092,25.272857666015625,251571200,AAPL
2015-09-11,25.097741562219316,25.641050338745117,25.091006598413887,25.641050338745117,199662000,AAPL
2015-09-14,26.17312835473176,26.242725247537486,25.78697453750162,25.888002395629883,233453600,AAPL
2015-09-15,26.0272041230639,26.161908537092778,25.688196672684565,26.10578155517578,173364800,AAPL
2015-09-16,26.09904380983546,26.16415130746334,25.91719295592064,26.134965896606445,148694000,AAPL
2015-09-17,25.966588024907818,26.152928305170427,25.53104209227515,25.575942993164062,256450400,AAPL
2015-09-18,25.192029631577217,25.661252003055225,25.115697772663996,25.47041893005371,297141200,AAPL
2015-09-21,25.51981055809722,25.90147498554541,25.517566712533895,25.86555290222168,200888000,AAPL
2015-09-22,25.45471069455325,25.63431773927507,25.26163372097819,25.45920181274414,201384800,AAPL
2015-09-23,25.51084135533132,25.75555594618076,25.436755023110816,25.665752410888672,143026800,AAPL
2015-09-24,25.42552201229593,25.930664833732273,25.22795565876358,25.818410873413086,200878000,AAPL
2015-09-25,26.141701050447217,26.19782802679197,25.598390617656875,25.7533016204834,224607600,AAPL
2015-09-28,25.560232491867446,25.721878507170498,25.243677139282227,25.243677139282227,208436000,AAPL
2015-09-29,25.3312305392274,25.483896002469564,24.215425836056493,24.484834671020508,293461600,AAPL
2015-09-30,24.734040333164888,25.041616839960714,24.410750051311314,24.763227462768555,265892000,AAPL
2015-10-01,24.48708014090755,24.61056018898512,24.091945699918924,24.601579666137695,255716400,AAPL
2015-10-02,24.24910057614657,24.922624326629283,24.145827139949024,24.78118324279785,232079200,AAPL
2015-10-05,24.668933252951508,25.003451336098365,24.48708235918129,24.870990753173828,208258800,AAPL
2015-10-06,24.837309527895236,25.086513445638282,24.64423258779054,24.989974975585938,192787200,AAPL
2015-10-07,25.086518182457723,25.09325314698851,24.56341595386961,24.870990753173828,187062400,AAPL
2015-10-08,24.73852918280042,24.73852918280042,24.29400273083314,24.5836181640625,247918400,AAPL
2015-10-09,24.69586806237676,25.207745780884906,24.581368558123327,25.171825408935547,211064400,AAPL
2015-10-12,25.30877735476283,25.313266759288155,25.019161946386163,25.055082321166992,121868800,AAPL
2015-10-13,24.8799710020284,25.245918344657017,24.848540025992065,25.09774398803711,132197200,AAPL
2015-10-14,24.985486156823974,25.037122018260597,24.59708670880229,24.743017196655273,177849600,AAPL
2015-10-15,24.904662394999534,25.167336237244093,24.80587836699943,25.113454818725586,150694000,AAPL
2015-10-16,25.09549289579994,25.144884908069713,24.814858019593803,24.929357528686523,156930400,AAPL
2015-10-19,24.875470478771646,25.088752251244905,24.72055951407191,25.08426284790039,119036800,AAPL
2015-10-20,24.99671063206574,25.63206844763822,24.879967268998524,25.542264938354492,195871200,AAPL
2015-10-21,25.593905229857302,25.948628187111815,25.526552162529605,25.540023803710938,167180800,AAPL
2015-10-22,25.66799210227932,25.930665969848633,25.616354524611886,25.930665969848633,166616400,AAPL
2015-10-23,26.200079270371326,26.768085870162935,26.117012418156563,26.73440933227539,237467600,AAPL
2015-10-26,26.509896143575677,26.521120512088146,25.800450279781604,25.88127326965332,265335200,AAPL
2015-10-27,25.908215738323356,26.16415464419889,25.591658731505955,25.717384338378906,279537600,AAPL
2015-10-28,26.25171370081057,26.78379813945785,26.056391174832783,26.777061462402344,342205600,AAPL
2015-10-29,26.649086661265095,27.095858609092918,26.55254819714031,27.0599365234375,204909200,AAPL
2015-10-30,27.163209673061345,27.21484724244894,26.81746731002505,26.828693389892578,197461200,AAPL
2015-11-02,27.12055918351682,27.246283078771686,26.85339419324062,27.20587158203125,128813200,AAPL
2015-11-03,27.1183185071268,27.724489354512645,27.098111898688654,27.517942428588867,182076000,AAPL
2015-11-04,27.64366030440483,27.79857132141872,27.304654569493785,27.38996696472168,179544400,AAPL
2015-11-05,27.47338664265119,27.662781423640762,27.09685397164177,27.263700485229492,158210800,AAPL
2015-11-06,27.306545055534738,27.464372634674213,27.196065750137105,27.295270919799805,132169200,AAPL
2015-11-09,27.27272049186438,27.464368730775384,27.0675446681476,27.18478775024414,135485600,AAPL
2015-11-10,26.35731498786991,26.621113190364337,26.167920215690252,26.3280029296875,236511600,AAPL
2015-11-11,26.237825449068033,26.4745668425892,25.976280610292136,26.179203033447266,180872000,AAPL
2015-11-12,26.213021985245653,26.339284053415074,26.075485780907535,26.09126853942871,130102400,AAPL
2015-11-13,25.974024978310254,26.05744911751473,25.313400819202986,25.32918357849121,183249600,AAPL
2015-11-16,25.112735218926293,25.757576661059854,25.027057622909727,25.744049072265625,152426800,AAPL
2015-11-17,25.91088789655169,25.940199957100166,25.550137968269766,25.633562088012695,110467600,AAPL
2015-11-18,26.10028615365863,26.490346474150318,26.041663744960058,26.445253372192383,186698800,AAPL
2015-11-19,26.52416028790941,26.99989978711818,26.325748282437807,26.78119468688965,173183200,AAPL
2015-11-20,26.87589685932573,27.038234770748733,26.796983074659412,26.89844512939453,137148400,AAPL
2015-11-23,26.89167938918934,26.995396614093863,26.456524271484874,26.548967361450195,129930000,AAPL
2015-11-24,26.454273231991408,26.909719769871206,26.40692495727556,26.803749084472656,171212800,AAPL
2015-11-25,26.87815018524687,26.882660527027603,26.58729506727912,26.612096786499023,85553200,AAPL
2015-11-27,26.67071820687265,26.697775095987275,26.51514410479836,26.56249237060547,52185600,AAPL
2015-11-30,26.60307519629522,26.923242343649747,26.548963141609168,26.672971725463867,156721200,AAPL
2015-12-01,26.77443977849658,26.787967366028578,26.348303569321526,26.456527709960938,139409600,AAPL
2015-12-02,26.456523909280463,26.630135951895063,26.17243429076986,26.217527389526367,133546400,AAPL
2015-12-03,26.27840057601311,26.332512629521357,25.753057634305005,25.974016189575195,166278000,AAPL
2015-12-04,25.994307519662037,26.887164082780505,25.953723052238878,26.837560653686523,231108000,AAPL
2015-12-07,26.82629969905089,27.024711779976055,26.56249968803784,26.66847038269043,128336800,AAPL
2015-12-08,26.497105880985725,26.740612719707226,26.34829729300567,26.657190322875977,137238000,AAPL
2015-12-09,26.524166372827583,26.53544050807796,25.946966427991917,26.0687198638916,185445600,AAPL
2015-12-10,26.163417697774005,26.366340100948968,26.043919427068637,26.19272804260254,116850800,AAPL
2015-12-11,25.97176097173341,26.016854059889774,25.444162895310484,25.51856803894043,187544800,AAPL
2015-12-14,25.293106917837292,25.405841393006796,24.754236264142396,25.360748291015625,257274800,AAPL
2015-12-15,25.23899653793419,25.432899985798112,24.880499988440032,24.912065505981445,213292400,AAPL
2015-12-16,25.042836222258064,25.250267243532736,24.53102246234467,25.10371208190918,224954000,AAPL
2015-12-17,25.257029741860972,25.3088883546166,24.571605682373047,24.571605682373047,179091200,AAPL
2015-12-18,24.555818977347712,24.693353425186913,23.856864004003178,23.90646743774414,385813200,AAPL
2015-12-21,24.188307011441676,24.20860011004079,23.80275533997306,24.199581146240234,190362400,AAPL
2015-12-22,24.21536177334121,24.28751175720932,24.001165272345258,24.177032470703125,131157600,AAPL
2015-12-23,24.186047137920035,24.542288397916,24.17026438438559,24.488176345825195,130629600,AAPL
2015-12-24,24.57611751245153,24.57611751245153,24.339374407970492,24.357412338256836,54281600,AAPL
2015-12-28,24.258201230202115,24.2807494992411,23.94029093501106,24.084590911865234,106816800,AAPL
2015-12-29,24.11615785240755,24.673066414898024,24.093611302224808,24.517492294311523,123724800,AAPL
2015-12-30,24.481421866729104,24.508477042970355,24.165764955777536,24.197330474853516,100855200,AAPL
2015-12-31,24.127435079311855,24.131943701849536,23.63365748213644,23.732864379882812,163649200,AAPL
2016-01-04,23.13536470843741,23.757659374044465,22.997828537412097,23.753149032592773,270597600,AAPL
2016-01-05,23.843335022605547,23.86588156747759,23.09026975869442,23.157909393310547,223164000,AAPL
2016-01-06,22.67315593698659,23.081255885975757,22.517583538933,22.704721450805664,273829600,AAPL
2016-01-07,22.24927163523591,22.576200859718405,21.741966598506444,21.746475219726562,324377600,AAPL
2016-01-08,22.21996773378956,22.3462298068249,21.81637807011819,21.86147117614746,283192000,AAPL
2016-01-11,22.314655236768445,22.33494661019303,21.947139862962413,22.2154483795166,198957600,AAPL
2016-01-12,22.670901786095747,22.70246729894013,22.285348398855252,22.537874221801758,196616800,AAPL
2016-01-13,22.619043858925938,22.815202454840886,21.93812842101598,21.958419799804688,249758400,AAPL
2016-01-14,22.086938192270384,22.655120911036093,21.58639684675493,22.438669204711914,252680400,AAPL
2016-01-15,21.6901093682795,22.030567918385234,21.500716301587364,21.899795532226562,319335600,AAPL
2016-01-19,22.18839767456103,22.242509734760187,21.53228227890464,21.793827056884766,212350800,AAPL
2016-01-20,21.44210174883086,22.138801859597415,21.06331375661603,21.823144912719727,289337600,AAPL
2016-01-21,21.884016915860396,22.06890139601609,21.40602381702413,21.712661743164062,208646000,AAPL
2016-01-22,22.237997442652777,22.87607485555178,22.179376765991236,22.867055892944336,263202000,AAPL
2016-01-25,22.889605485347495,22.891860656347266,22.36877279684545,22.420631408691406,207178000,AAPL
2016-01-26,22.53110818860021,22.74530296448651,22.111735879436683,22.544635772705078,300308000,AAPL
2016-01-27,21.654034057349705,21.787059886927032,21.045266975698283,21.063304901123047,533478800,AAPL
2016-01-28,21.14672917961133,21.31132051985927,20.831072363001763,21.21436882019043,222715200,AAPL
2016-01-29,21.372196991080568,21.947141647338867,21.272990125762874,21.947141647338867,257666000,AAPL
2016-02-01,21.75099284260383,21.805104916316242,21.509741102070883,21.741973876953125,163774000,AAPL
2016-02-02,21.514244845612307,21.654036201207397,21.257210403531094,21.302305221557617,149428800,AAPL
2016-02-03,21.41954577664506,21.83440773231145,21.21211479881186,21.723928451538086,183857200,AAPL
2016-02-04,21.730735187098187,22.063973316124038,21.57885168310811,21.898487091064453,185886800,AAPL
2016-02-05,21.880348680221665,21.971025981954458,21.238810532180526,21.313617706298828,185672400,AAPL
2016-02-08,21.111863054884942,21.694462466550164,21.091461568607453,21.53804588317871,216085600,AAPL
2016-02-09,21.374822436180885,21.748865169160446,21.293213049729875,21.533506393432617,177324800,AAPL
2016-02-10,21.74433160335618,21.841809391135303,21.331751561261502,21.370288848876953,169374400,AAPL
2016-02-11,21.261482547855483,21.472306570299025,20.98945060270443,21.241079330444336,200298800,AAPL
2016-02-12,21.352149880118848,21.422423944902768,21.084652877022656,21.30681037902832,161405600,AAPL
2016-02-16,21.54031229523641,21.955159825592,21.447369305376494,21.907554626464844,196231600,AAPL
2016-02-17,21.91435225778724,22.263458735281954,21.796472979574066,22.243057250976562,179452800,AAPL
2016-02-18,22.406276216391266,22.417611528318208,21.782872109976353,21.8214111328125,156084000,AAPL
2016-02-19,21.762471783990584,21.934758503214418,21.717133992917617,21.77153968811035,141496800,AAPL
2016-02-22,21.83274144338526,21.966490840071426,21.744331558086568,21.961956024169922,137123200,AAPL
2016-02-23,21.85314942696159,21.87581832284174,21.433768799838198,21.465505599975586,127770400,AAPL
2016-02-24,21.304552307396584,21.848612678525644,21.154934494668073,21.785139083862305,145022800,AAPL
2016-02-25,21.7738058352963,21.934757232666016,21.59245122245748,21.934757232666016,110330800,AAPL
2016-02-26,22.03449880544172,22.220386489221053,21.893950635709555,21.968759536743164,115964400,AAPL
2016-02-29,21.957423473167232,22.267992648023185,21.90981828219379,21.918886184692383,140865200,AAPL
